REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_3_degree_75_beta_0.4.pcm	 0.475	 1.075	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_3_degree_-75_beta_0.5.pcm	 0.689	 1.102	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_3_degree_75_beta_0.5.pcm	 0.539	 1.082	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_3_degree_-90_beta_0.2.pcm	 1.987	 1.622	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_3_degree_90_beta_0.2.pcm	 0.291	 1.057	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_3_degree_-90_beta_0.3.pcm	 0.526	 1.080	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_3_degree_90_beta_0.3.pcm	 0.533	 1.081	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_3_degree_-90_beta_0.4.pcm	 0.492	 1.076	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_3_degree_90_beta_0.4.pcm	 0.563	 1.085	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_3_degree_-90_beta_0.5.pcm	 0.751	 1.112	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_3_degree_90_beta_0.5.pcm	 0.626	 1.093	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_0_beta_0.2.pcm	 2.996	 2.816	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_0_beta_0.3.pcm	 3.067	 2.923	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_0_beta_0.4.pcm	 0.473	 1.074	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-15_beta_0.2.pcm	 0.086	 1.042	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_15_beta_0.2.pcm	 0.533	 1.081	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-15_beta_0.3.pcm	 0.581	 1.087	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_15_beta_0.3.pcm	 0.357	 1.062	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-15_beta_0.4.pcm	 0.515	 1.079	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_15_beta_0.4.pcm	 0.378	 1.065	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-30_beta_0.2.pcm	 0.291	 1.057	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_30_beta_0.2.pcm	 0.522	 1.080	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-30_beta_0.3.pcm	 0.606	 1.090	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_30_beta_0.3.pcm	 0.400	 1.067	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-30_beta_0.4.pcm	 0.583	 1.087	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_30_beta_0.4.pcm	 0.382	 1.065	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-45_beta_0.2.pcm	 0.372	 1.064	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_45_beta_0.2.pcm	 0.283	 1.056	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-45_beta_0.3.pcm	 0.474	 1.074	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_45_beta_0.3.pcm	 0.505	 1.078	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-45_beta_0.4.pcm	 0.512	 1.079	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_45_beta_0.4.pcm	 0.613	 1.091	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-60_beta_0.2.pcm	 0.644	 1.096	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_60_beta_0.2.pcm	 0.152	 1.046	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-60_beta_0.3.pcm	 0.605	 1.090	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_60_beta_0.3.pcm	 0.323	 1.059	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-60_beta_0.4.pcm	 0.572	 1.086	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_60_beta_0.4.pcm	 0.376	 1.064	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-60_beta_0.5.pcm	 0.461	 1.073	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-75_beta_0.2.pcm	 0.510	 1.078	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_75_beta_0.2.pcm	 0.218	 1.051	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-75_beta_0.3.pcm	 0.507	 1.078	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_75_beta_0.3.pcm	 0.512	 1.079	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-75_beta_0.4.pcm	 0.566	 1.085	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_75_beta_0.4.pcm	 0.499	 1.077	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-75_beta_0.5.pcm	 0.483	 1.075	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-90_beta_0.2.pcm	 0.674	 1.100	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_90_beta_0.2.pcm	 0.382	 1.065	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-90_beta_0.3.pcm	 0.564	 1.085	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_90_beta_0.3.pcm	 0.522	 1.080	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-90_beta_0.4.pcm	 0.591	 1.088	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_90_beta_0.4.pcm	 0.585	 1.088	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_4_4_5_dist_4_degree_-90_beta_0.5.pcm	 0.546	 1.083	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_0_beta_0.2.pcm	 3.012	 2.840	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_0_beta_0.3.pcm	 0.241	 1.052	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_0_beta_0.4.pcm	 3.443	 3.474	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_0_beta_0.5.pcm	 0.335	 1.061	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-15_beta_0.2.pcm	 0.340	 1.061	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_15_beta_0.2.pcm	 0.159	 1.046	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-15_beta_0.3.pcm	 0.367	 1.063	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_15_beta_0.3.pcm	 0.359	 1.063	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-15_beta_0.4.pcm	 0.477	 1.075	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_15_beta_0.4.pcm	 0.526	 1.080	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-15_beta_0.5.pcm	 0.495	 1.077	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_15_beta_0.5.pcm	 0.302	 1.058	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-30_beta_0.2.pcm	 0.195	 1.049	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_30_beta_0.2.pcm	 0.175	 1.048	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-30_beta_0.3.pcm	 0.584	 1.088	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_30_beta_0.3.pcm	 0.474	 1.074	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-30_beta_0.4.pcm	 0.663	 1.098	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_30_beta_0.4.pcm	 0.494	 1.077	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-30_beta_0.5.pcm	 0.554	 1.084	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_30_beta_0.5.pcm	 0.301	 1.058	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-45_beta_0.2.pcm	 0.425	 1.069	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_45_beta_0.2.pcm	 0.277	 1.055	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-45_beta_0.3.pcm	 0.668	 1.099	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_45_beta_0.3.pcm	 0.286	 1.056	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-45_beta_0.4.pcm	 0.606	 1.090	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_45_beta_0.4.pcm	 0.540	 1.082	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-45_beta_0.5.pcm	 0.489	 1.076	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_45_beta_0.5.pcm	 0.421	 1.069	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-60_beta_0.2.pcm	 0.265	 1.054	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_60_beta_0.2.pcm	 0.270	 1.055	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-60_beta_0.3.pcm	 0.641	 1.095	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_60_beta_0.3.pcm	 0.526	 1.080	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-60_beta_0.4.pcm	 0.742	 1.110	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_60_beta_0.4.pcm	 0.574	 1.086	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-60_beta_0.5.pcm	 0.598	 1.089	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_60_beta_0.5.pcm	 0.582	 1.087	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-75_beta_0.2.pcm	 0.274	 1.055	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_75_beta_0.2.pcm	 0.211	 1.050	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-75_beta_0.3.pcm	 0.389	 1.066	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_75_beta_0.3.pcm	 0.333	 1.060	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-75_beta_0.4.pcm	 0.536	 1.082	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_75_beta_0.4.pcm	 0.543	 1.082	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-75_beta_0.5.pcm	 0.745	 1.111	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_75_beta_0.5.pcm	 0.651	 1.097	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-90_beta_0.2.pcm	 0.232	 1.052	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_90_beta_0.2.pcm	 0.288	 1.056	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-90_beta_0.3.pcm	 0.712	 1.106	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_90_beta_0.3.pcm	 0.577	 1.087	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-90_beta_0.4.pcm	 0.637	 1.095	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_90_beta_0.4.pcm	 0.431	 1.070	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_-90_beta_0.5.pcm	 0.744	 1.111	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_1_degree_90_beta_0.5.pcm	 0.586	 1.088	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_0_beta_0.2.pcm	 0.328	 1.060	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_0_beta_0.3.pcm	 0.319	 1.059	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_0_beta_0.4.pcm	 0.382	 1.065	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_0_beta_0.5.pcm	 0.357	 1.063	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-15_beta_0.2.pcm	 0.359	 1.063	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_15_beta_0.2.pcm	 0.140	 1.045	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-15_beta_0.3.pcm	 0.492	 1.076	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_15_beta_0.3.pcm	 0.274	 1.055	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-15_beta_0.4.pcm	 0.577	 1.087	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_15_beta_0.4.pcm	 0.438	 1.070	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-15_beta_0.5.pcm	 0.529	 1.081	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_15_beta_0.5.pcm	 0.613	 1.091	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-30_beta_0.2.pcm	 0.480	 1.075	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_30_beta_0.2.pcm	 0.224	 1.051	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-30_beta_0.3.pcm	 0.430	 1.070	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_30_beta_0.3.pcm	 0.440	 1.071	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-30_beta_0.4.pcm	 0.706	 1.105	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_30_beta_0.4.pcm	 0.528	 1.081	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-30_beta_0.5.pcm	 0.322	 1.059	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_30_beta_0.5.pcm	 0.332	 1.060	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-45_beta_0.2.pcm	 0.352	 1.062	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_45_beta_0.2.pcm	 0.350	 1.062	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-45_beta_0.3.pcm	 0.332	 1.060	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_45_beta_0.3.pcm	 0.556	 1.084	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-45_beta_0.4.pcm	 0.620	 1.092	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_45_beta_0.4.pcm	 0.531	 1.081	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-45_beta_0.5.pcm	 0.398	 1.066	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_45_beta_0.5.pcm	 0.449	 1.072	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-60_beta_0.2.pcm	 0.590	 1.088	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_60_beta_0.2.pcm	 0.283	 1.056	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-60_beta_0.3.pcm	 0.572	 1.086	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_60_beta_0.3.pcm	 0.456	 1.072	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-60_beta_0.4.pcm	 0.649	 1.096	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_60_beta_0.4.pcm	 0.608	 1.091	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-60_beta_0.5.pcm	 0.602	 1.090	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_60_beta_0.5.pcm	 0.420	 1.069	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-75_beta_0.2.pcm	 0.326	 1.060	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_75_beta_0.2.pcm	 0.341	 1.061	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-75_beta_0.3.pcm	 0.742	 1.110	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_75_beta_0.3.pcm	 0.571	 1.086	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-75_beta_0.4.pcm	 0.512	 1.079	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_75_beta_0.4.pcm	 0.428	 1.069	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-75_beta_0.5.pcm	 0.729	 1.108	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_75_beta_0.5.pcm	 0.551	 1.083	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-90_beta_0.2.pcm	 0.550	 1.083	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_90_beta_0.2.pcm	 0.446	 1.071	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-90_beta_0.3.pcm	 0.661	 1.098	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_90_beta_0.3.pcm	 0.627	 1.093	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-90_beta_0.4.pcm	 0.445	 1.071	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_90_beta_0.4.pcm	 0.485	 1.076	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_-90_beta_0.5.pcm	 0.687	 1.102	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_2_degree_90_beta_0.5.pcm	 0.596	 1.089	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_0_beta_0.2.pcm	 0.356	 1.062	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_0_beta_0.3.pcm	 0.232	 1.052	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_0_beta_0.4.pcm	 0.288	 1.056	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_0_beta_0.5.pcm	 0.287	 1.056	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-15_beta_0.2.pcm	 0.331	 1.060	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_15_beta_0.2.pcm	 0.072	 1.041	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-15_beta_0.3.pcm	 0.421	 1.069	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_15_beta_0.3.pcm	 0.286	 1.056	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-15_beta_0.4.pcm	 0.610	 1.091	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_15_beta_0.4.pcm	 0.499	 1.077	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-15_beta_0.5.pcm	 0.575	 1.086	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_15_beta_0.5.pcm	 0.394	 1.066	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-30_beta_0.2.pcm	 0.328	 1.060	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_30_beta_0.2.pcm	 0.252	 1.053	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-30_beta_0.3.pcm	 0.567	 1.085	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_30_beta_0.3.pcm	 0.459	 1.073	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-30_beta_0.4.pcm	 0.698	 1.104	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_30_beta_0.4.pcm	 0.663	 1.098	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-30_beta_0.5.pcm	 0.524	 1.080	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_30_beta_0.5.pcm	 0.454	 1.072	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-45_beta_0.2.pcm	 0.553	 1.084	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_45_beta_0.2.pcm	 0.092	 1.042	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-45_beta_0.3.pcm	 0.720	 1.107	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_45_beta_0.3.pcm	 0.527	 1.081	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-45_beta_0.4.pcm	 0.609	 1.091	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_45_beta_0.4.pcm	 0.597	 1.089	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-45_beta_0.5.pcm	 0.362	 1.063	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_45_beta_0.5.pcm	 0.340	 1.061	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-60_beta_0.2.pcm	 0.304	 1.058	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_60_beta_0.2.pcm	 0.421	 1.069	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-60_beta_0.3.pcm	 0.564	 1.085	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_60_beta_0.3.pcm	 0.368	 1.064	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-60_beta_0.4.pcm	 0.559	 1.084	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_60_beta_0.4.pcm	 0.487	 1.076	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-60_beta_0.5.pcm	 0.555	 1.084	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_60_beta_0.5.pcm	 0.512	 1.079	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-75_beta_0.2.pcm	 0.580	 1.087	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_75_beta_0.2.pcm	 0.664	 1.099	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-75_beta_0.3.pcm	 0.684	 1.102	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_75_beta_0.3.pcm	 0.496	 1.077	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-75_beta_0.4.pcm	 0.509	 1.078	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_75_beta_0.4.pcm	 0.466	 1.073	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-75_beta_0.5.pcm	 0.480	 1.075	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_75_beta_0.5.pcm	 0.378	 1.064	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-90_beta_0.2.pcm	 0.562	 1.085	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_90_beta_0.2.pcm	 0.302	 1.058	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-90_beta_0.3.pcm	 0.529	 1.081	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_90_beta_0.3.pcm	 0.450	 1.072	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-90_beta_0.4.pcm	 0.599	 1.090	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_90_beta_0.4.pcm	 0.681	 1.101	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_-90_beta_0.5.pcm	 0.664	 1.099	 16000	nb
clean.pcm	 ../gdata_ori_out/Room_5_5_4_dist_3_degree_90_beta_0.5.pcm	 0.646	 1.096	 16000	nb
